class	order	family	genus	species	common_name	female_maturity_d	litter_or_clutch_size_n	litters_or_clutches_per_y	adult_body_mass_g	maximum_longevity_y	egg_mass_g	incubation_d	fledging_age_d	longevity_y	adult_svl_cm
Mammalia	Primates	Indridae	Propithecus	coquereli	Coquerel's Sifaka	1074.90716	1.01	1	3622.695	30.5	NA	NA	NA	20.6	51.1245
Mammalia	Primates	Indridae	Propithecus	deckenii	Van der Decken's Sifaka	943.94	1.02	1	3588.26	30.5	NA	NA	NA	20.125	51.1245
Mammalia	Primates	Indridae	Propithecus	diadema	Diademed Sifaka	1618.85608	1.01	0.62	6414.495	11.05833333	NA	NA	NA	11.05833333	52.587
Mammalia	Primates	Indridae	Propithecus	edwardsi	Milne-Edwards's Sifaka	1618.85608	1.01	0.62	6568.99	11.05833333	NA	NA	NA	11.05833333	52.587
Mammalia	Primates	Indridae	Propithecus	perrieri	Perrier's Sifaka	1618.85608	1.01	0.62	6414.495	11.05833333	NA	NA	NA	11.05833333	52.587
Mammalia	Primates	Indridae	Propithecus	tattersalli	Golden-crowned Sifaka	1642.5	NA	NA	3545	20.45833333	NA	NA	NA	20.22916667	51.25
Mammalia	Primates	Indridae	Propithecus	verreauxi	Verreaux's Sifaka	943.94	1.02	1	3588.26	30.5	NA	NA	NA	19.4	51.1245
Mammalia	Primates	Lemuridae	Eulemur	albifrons	White-headed Lemur	634.375	1.07	1	2426.29	39	NA	NA	NA	35.5	45.981
Mammalia	Primates	Lemuridae	Eulemur	albocollaris	White-collared Lemur	647.77462	1.1	2	2408.185	37	NA	NA	NA	35.35	48.481
Mammalia	Primates	Lemuridae	Eulemur	cinereiceps	Gray-headed Lemur	647.77462	1.1	2	2419	37	NA	NA	NA	33.075	48.481
Mammalia	Primates	Lemuridae	Eulemur	collaris	Red-collared Lemur	647.77462	1.1	2	2419	37	NA	NA	NA	35.35	48.481
Mammalia	Primates	Lemuridae	Eulemur	coronatus	Crowned Lemur	608.72	1.5	1	1699.85	30	NA	NA	NA	25.61666667	40.1135
Mammalia	Primates	Lemuridae	Eulemur	fulvus	Brown Lemur	647.77462	1.1	2	2419	37	NA	NA	NA	35.425	48.481
Mammalia	Primates	Lemuridae	Eulemur	macaco	Black Lemur	604.375	1.04	1	2485.215	39	NA	NA	NA	30	42.3555
Mammalia	Primates	Lemuridae	Eulemur	mongoz	Mongoose Lemur	796.25506	1.11	1	1915.565	36.2	NA	NA	NA	30	40.2425
Mammalia	Primates	Lemuridae	Eulemur	rubriventer	Red-bellied Lemur	566.36	1	NA	1765.33	20.54166667	NA	NA	NA	20.27083333	42.736
Mammalia	Primates	Lemuridae	Eulemur	rufus	Red-fronted Lemur	647.77462	1.1	2	2406.81	37	NA	NA	NA	32.775	46.962
Mammalia	Primates	Lemuridae	Eulemur	sanfordi	Sanford's Lemur	647.77462	1.1	2	2406.515	37	NA	NA	NA	35.35	48.481
Mammalia	Primates	Lemuridae	Hapalemur	alaotrensis	Bandro	880.51348	1.2	1.1	1275.105	23.3	NA	NA	NA	17.1	39.65
Mammalia	Primates	Lemuridae	Hapalemur	aureus	Golden Bamboo Lemur	NA	1.01	1.05	1476.205	11.39166667	NA	NA	NA	11.39166667	38.154
Mammalia	Primates	Lemuridae	Hapalemur	griseus	Gray Bamboo Lemur	880.51348	1.2	1.1	1202.71	23.3	NA	NA	NA	17.1	39.65
Mammalia	Primates	Lemuridae	Hapalemur	occidentalis	Sambirano Bamboo Lemur	880.51348	1.2	1.1	1202.71	23.3	NA	NA	NA	17.1	39.65
Mammalia	Primates	Lemuridae	Lemur	catta	Ring-tailed Lemur	674.1455	1.105	0.963767967	2555	37.3	NA	NA	NA	30	42.5
Mammalia	Primates	Lemuridae	Prolemur	simus	Greater Bamboo Lemur	NA	1	1	1883.955	17.6	NA	NA	NA	14.775	41.4
Mammalia	Primates	Lemuridae	Varecia	rubra	Red Ruffed Lemur	652.76	2.2	1	3670	36.18333333	NA	NA	NA	32	55.3675
Mammalia	Primates	Lemuridae	Varecia	variegata	Black-and-white Ruffed Lemur	652.76	2.2	1	3670	36.1	NA	NA	NA	32	55.3675
Mammalia	Primates	Lepilemuridae	Lepilemur	ankaranensis	Ankarana Sportive Lemur	634.28624	1	1	713	12	NA	NA	NA	12	31.5
Mammalia	Primates	Lepilemuridae	Lepilemur	dorsalis	Black-striped Sportive Lemur	649.04812	1	1	669.03	12	NA	NA	NA	12	30.25
Mammalia	Primates	Lepilemuridae	Lepilemur	edwardsi	Milne-Edwards's Sportive Lemur	649.04812	1	1	713	12	NA	NA	NA	12	35
Mammalia	Primates	Lepilemuridae	Lepilemur	leucopus	White-footed Sportive Lemur	627.52312	1	1	684.515	12	NA	NA	NA	12	35
Mammalia	Primates	Lepilemuridae	Lepilemur	microdon	Small-toothed Sportive Lemur	649.04812	1	1	713	12	NA	NA	NA	12	33.7495
Mammalia	Primates	Lepilemuridae	Lepilemur	mustelinus	Weasel Lemur	649.04812	1	1	691.015	12	NA	NA	NA	12	35
Mammalia	Primates	Lepilemuridae	Lepilemur	ruficaudatus	Red-tailed Sportive Lemur	614.8072	1	1	738.18	12	NA	NA	NA	12	35
Mammalia	Primates	Lepilemuridae	Lepilemur	septentrionalis	Northern Sportive Lemur	634.28624	1	1	713	12	NA	NA	NA	12	31.5
Mammalia	Primates	Lorisidae	Arctocebus	aureus	Calabar Angwantibo	298.91	1	1.5	257.5	13	NA	NA	NA	13	27.2495
Mammalia	Primates	Lorisidae	Arctocebus	calabarensis	Golden Angwantibo	298.91	1	1.5	257.755	13	NA	NA	NA	13	27.2495
Mammalia	Primates	Lorisidae	Loris	lydekkerianus	Gray Slender Loris	380	1.37	1.5	249.22	19.3	NA	NA	NA	16.4	24.4245
Mammalia	Primates	Lorisidae	Loris	tardigradus	Red Slender Loris	380	1.37	1.5	243.71	19.3	NA	NA	NA	15.90833333	24.4245
Mammalia	Primates	Lorisidae	Nycticebus	bengalensis	Bengal Slow Loris	619.41	1.035	1	959.75	26.5	NA	NA	NA	25.75	34
Mammalia	Primates	Lorisidae	Nycticebus	coucang	Bengal Slow Loris	619.41	1.035	1	953.3	26.5	NA	NA	NA	25.8	34
Mammalia	Primates	Lorisidae	Nycticebus	pygmaeus	Pygmy Slow Loris	578	1.12	1	907.525	26.5	NA	NA	NA	25.7	32
Mammalia	Primates	Lorisidae	Perodicticus	potto	Potto	561.58	1.03	1	1011	26.8	NA	NA	NA	26	35.5
Mammalia	Primates	Lorisidae	Pseudopotto	martini	False Potto	NA	NA	NA	NA	1.833333333	NA	NA	NA	1.833333333	NA
Mammalia	Primates	Pitheciidae	Cacajao	calvus	Bald Uacari	1204	1	0.5	3421.04	37.75833333	NA	NA	NA	25	55.5275
Mammalia	Primates	Pitheciidae	Cacajao	melanocephalus	Black-headed Uacari	NA	1	NA	3121.58	20.45833333	NA	NA	NA	18	48.5
Mammalia	Primates	Pitheciidae	Callicebus	baptista	Baptista Lake Titi	1095.696	1.015	1	904.065	26.2	NA	NA	NA	25.15	48.4325
Mammalia	Primates	Pitheciidae	Callicebus	barbarabrownae	Barbara Brown's Titi	NA	1.01	NA	1390.8	10.06666667	NA	NA	NA	10.06666667	36.249
Mammalia	Primates	Pitheciidae	Callicebus	brunneus	Brown Titi	1095.696	1.01	1	958.13	26.4	NA	NA	NA	25.3	35.865
Mammalia	Primates	Pitheciidae	Callicebus	caligatus	Chestnut-bellied Titi	NA	1.02	NA	992.4	NA	NA	NA	NA	NA	NA
Mammalia	Primates	Pitheciidae	Callicebus	cinerascens	Ashy Black Titi	NA	1.02	NA	992.4	NA	NA	NA	NA	NA	NA
Mammalia	Primates	Pitheciidae	Callicebus	coimbrai	Coimbra Filho's Titi	NA	1.01	NA	1390.8	10.06666667	NA	NA	NA	10.06666667	36.249
Mammalia	Primates	Pitheciidae	Callicebus	cupreus	Coppery Titi	1095.696	1.005	1	1037.575	26.4	NA	NA	NA	25.3	35.865
Mammalia	Primates	Pitheciidae	Callicebus	discolor	White-tailed titi	1095.696	1.005	1	1037.575	26.4	NA	NA	NA	25.3	35.865
Mammalia	Primates	Pitheciidae	Callicebus	donacophilus	White-eared Titi	NA	1.02	NA	846.335	25.78333333	NA	NA	NA	25.39166667	NA
Mammalia	Primates	Pitheciidae	Callicebus	dubius	Hershkovitz' Titi	NA	1.02	NA	992.4	NA	NA	NA	NA	NA	NA
Mammalia	Primates	Pitheciidae	Callicebus	hoffmannsi	Hoffmanns's Titi	1095.696	1.015	1	904.065	26.2	NA	NA	NA	25.15	48.4325
Mammalia	Primates	Pitheciidae	Callicebus	lucifer	Lucifer Titi	1584.4634	1.005	NA	1129.785	8.483333333	NA	NA	NA	8.483333333	29.499
Mammalia	Primates	Pitheciidae	Callicebus	lugens	Black Titi	1584.4634	1.005	NA	1129.785	8.483333333	NA	NA	NA	8.483333333	29.499
Mammalia	Primates	Pitheciidae	Callicebus	medemi	Colombian Black-handed Titi	1584.4634	1.005	NA	1129.785	8.483333333	NA	NA	NA	8.483333333	29.499
Mammalia	Primates	Pitheciidae	Callicebus	melanochir	Coastal Black-handed Titi	NA	1.01	NA	1390.8	10.06666667	NA	NA	NA	10.06666667	36.249
Mammalia	Primates	Pitheciidae	Callicebus	modestus	Rio Beni Titi	NA	1.02	NA	992.4	NA	NA	NA	NA	NA	NA
Mammalia	Primates	Pitheciidae	Callicebus	moloch	Red-bellied Titi	1095.696	1.01	1	850	26.2	NA	NA	NA	25.3	48.4325
Mammalia	Primates	Pitheciidae	Callicebus	nigrifrons	Black-fronted Titi	NA	1.01	NA	1390.8	10.06666667	NA	NA	NA	10.06666667	36.249
Mammalia	Primates	Pitheciidae	Callicebus	oenanthe	Rio Mayo Titi	NA	1.02	NA	992.4	NA	NA	NA	NA	NA	NA
Mammalia	Primates	Pitheciidae	Callicebus	olallae	Ollala Brothers' Titi	NA	1.02	NA	992.4	NA	NA	NA	NA	NA	NA
Mammalia	Primates	Pitheciidae	Callicebus	ornatus	Ornate Titi	1095.696	1.005	1	1037.575	26.4	NA	NA	NA	25.3	35.865
Mammalia	Primates	Pitheciidae	Callicebus	pallescens	White-coated Titi	NA	1.02	NA	846.335	25.78333333	NA	NA	NA	25	NA
Mammalia	Primates	Pitheciidae	Callicebus	personatus	Atlantic Titi	NA	1.01	NA	1390.8	10.06666667	NA	NA	NA	10.06666667	36.249
Mammalia	Primates	Pitheciidae	Callicebus	purinus	Rio Purus Titi	1584.4634	1.005	NA	1129.785	8.483333333	NA	NA	NA	8.483333333	29.499
Mammalia	Primates	Pitheciidae	Callicebus	regulus	Red-headed Titi	1584.4634	1.005	NA	1129.785	8.483333333	NA	NA	NA	8.483333333	29.499
Mammalia	Primates	Pitheciidae	Callicebus	torquatus	Collared Titi	1584.4634	1.005	NA	1129.785	8.483333333	NA	NA	NA	8.483333333	29.499
Mammalia	Primates	Pitheciidae	Chiropotes	albinasus	White-nosed Saki	1460.464	1	NA	2900	20.79166667	NA	NA	NA	17	47.55
Mammalia	Primates	Pitheciidae	Chiropotes	chiropotes	Red-backed Bearded Saki	1460.464	1	NA	2942.5	19.6	NA	NA	NA	18	46.363
Mammalia	Primates	Pitheciidae	Chiropotes	israelita	Brown-backed Bearded Saki	1460.464	1	NA	2942.5	19.6	NA	NA	NA	18	46.363
Mammalia	Primates	Pitheciidae	Chiropotes	satanas	Black Bearded Saki	1460.464	1	NA	2942.5	19.6	NA	NA	NA	18	46.363
Mammalia	Primates	Pitheciidae	Chiropotes	utahickae	Uta Hick's Bearded Saki	1460.464	1	NA	2942.5	19.6	NA	NA	NA	18	46.363
Mammalia	Primates	Pitheciidae	Pithecia	aequatorialis	Equatorial Saki	NA	NA	NA	2375.91	14.9	NA	NA	NA	14.9	70.5
Mammalia	Primates	Pitheciidae	Pithecia	albicans	White-footed Saki	NA	NA	NA	2800.07	NA	NA	NA	NA	NA	54.9635
Mammalia	Primates	Pitheciidae	Pithecia	irrorata	Rio Tapajos Saki	NA	1	NA	2018.11	25	NA	NA	NA	20.54166667	41.18
Mammalia	Primates	Pitheciidae	Pithecia	monachus	Monk Saki	NA	1	NA	2018.11	25	NA	NA	NA	20.54166667	41.18
Mammalia	Primates	Pitheciidae	Pithecia	pithecia	White-faced Saki	775.25464	1	0.995	1480	36.18333333	NA	NA	NA	27.85	52.572
Mammalia	Primates	Tarsiidae	Tarsius	bancanus	Horsfield's Tarsier	920	1	1.49	118.445	16.3	NA	NA	NA	14.15	14.5
Mammalia	Primates	Tarsiidae	Tarsius	dentatus	Dian's Tarsier	407.23368	1	2.38	141.71	12	NA	NA	NA	12	13.875
Mammalia	Primates	Tarsiidae	Tarsius	pelengensis	Peleng Tarsier	407.23368	1.01	2.38	173	12	NA	NA	NA	12	16
Mammalia	Primates	Tarsiidae	Tarsius	pumilus	Pygmy Tarsier	407.23368	1	2.38	173	12	NA	NA	NA	12	13
Mammalia	Primates	Tarsiidae	Tarsius	sangirensis	Sangihe Tarsier	407.23368	1.01	2.38	173	12	NA	NA	NA	12	16
Mammalia	Primates	Tarsiidae	Tarsius	syrichta	Philippine Tarsier	1026.51	1	NA	114.455	16.13333333	NA	NA	NA	13.5	13.887
Mammalia	Primates	Tarsiidae	Tarsius	tarsier	Spectral Tarsier	501.76184	1	1.84	173	12	NA	NA	NA	12	14.0105
Mammalia	Proboscidea	Elephantidae	Elephas	maximus	Asian Elephant	3569.03354	1	0.23	3220000	80	NA	NA	NA	73.5	415.96
Mammalia	Proboscidea	Elephantidae	Loxodonta	africana	African Bush Elephant	4253.80718	1	0.21	4500000	80	NA	NA	NA	65	750
Mammalia	Proboscidea	Elephantidae	Loxodonta	cyclotis	African Forest Elephant	4253.80718	1	0.21	4630000	80	NA	NA	NA	65	750
Mammalia	Rodentia	Abrocomidae	Abrocoma	bennettii	Bennett's Chinchilla Rat	NA	3	2	265.5	2.333333333	NA	NA	NA	2.3	25
Mammalia	Rodentia	Abrocomidae	Abrocoma	boliviensis	Bolivian Chinchilla Rat	NA	NA	NA	158	NA	NA	NA	NA	NA	NA
Mammalia	Rodentia	Abrocomidae	Abrocoma	budini	Budin's Chinchilla Rat	NA	1.995	NA	221.82	1.083333333	NA	NA	NA	1.083333333	20.1
Mammalia	Rodentia	Abrocomidae	Abrocoma	cinerea	Ashy Chinchilla Rat	NA	1.995	NA	221.82	1.083333333	NA	NA	NA	1.083333333	20.1
Mammalia	Rodentia	Abrocomidae	Abrocoma	famatina	Famatina Chinchilla Rat	NA	1.995	NA	221.82	1.083333333	NA	NA	NA	1.083333333	20.1
Mammalia	Rodentia	Abrocomidae	Abrocoma	shistacea	Sierra del Tontal Chinchilla Rat	NA	1.995	NA	221.82	1.083333333	NA	NA	NA	1.083333333	20.1
Mammalia	Rodentia	Abrocomidae	Abrocoma	vaccarum	Mendozan Chinchilla Rat	NA	1.995	NA	221.82	1.083333333	NA	NA	NA	1.083333333	20.1
Mammalia	Rodentia	Anomaluridae	Anomalurus	beecrofti	Beecroft's Scaly-tailed Squirrel	NA	0.99	NA	434.035	NA	NA	NA	NA	NA	NA
Mammalia	Rodentia	Anomaluridae	Anomalurus	derbianus	Lord Derby's Scaly-tailed Squirrel	NA	1.17	2	770	NA	NA	NA	NA	NA	35.694
Mammalia	Rodentia	Anomaluridae	Anomalurus	pelii	Pel's Scaly-tailed Squirrel	NA	2.5	2	1650	NA	NA	NA	NA	NA	43
Mammalia	Rodentia	Anomaluridae	Anomalurus	pusillus	Dwarf Scaly-tailed Squirrel	NA	NA	NA	250	NA	NA	NA	NA	NA	19.656
Mammalia	Rodentia	Anomaluridae	Idiurus	macrotis	Long-eared Scaly-tailed Flying Squirrel	NA	0.97	NA	27.23	NA	NA	NA	NA	NA	9.1115
Mammalia	Rodentia	Anomaluridae	Idiurus	zenkeri	Pygmy Scaly-tailed Flying Squirrel	NA	1	NA	57.875	NA	NA	NA	NA	NA	NA
Mammalia	Rodentia	Anomaluridae	Zenkerella	insignis	Cameroon Scaly-tail	NA	NA	NA	200	NA	NA	NA	NA	NA	20.3
Mammalia	Rodentia	Aplodontiidae	Aplodontia	rufa	Sewellel	770.7071	2.8	1	706.8	10	NA	NA	NA	6	38.3475
Mammalia	Rodentia	Bathyergidae	Bathyergus	janetta	Namaqua Dune Mole-rat	NA	3.3	1.5	627.5	1.5	NA	NA	NA	1.5	30.443
Mammalia	Rodentia	Bathyergidae	Bathyergus	suillus	Cape Dune Mole-rat	NA	3.13	1.5	664.4	1.5	NA	NA	NA	1.5	30.443
Mammalia	Rodentia	Bathyergidae	Cryptomys	amatus	Zambian Mole-rat	450	2.86	1.5	77.95	11	NA	NA	NA	10.975	21.5
Mammalia	Rodentia	Bathyergidae	Cryptomys	anselli	Ansell's Mole-rat	365	NA	NA	87.795	20.6	NA	NA	NA	15.04166667	NA
Mammalia	Rodentia	Bathyergidae	Cryptomys	bocagei	Bocage's Mole-rat	450	2.86	1.5	79.5	11	NA	NA	NA	10.27916667	21.5
Mammalia	Rodentia	Bathyergidae	Cryptomys	damarensis	Damara Mole-rat	292.47974	2.5	1	134.65	15.5	NA	NA	NA	13.69583333	NA
Mammalia	Rodentia	Bathyergidae	Cryptomys	darlingi	Darling's Mole-rat	450	2.67	1.665	77.95	11	NA	NA	NA	10.975	21.5
Mammalia	Rodentia	Bathyergidae	Cryptomys	hottentotus	Southern African Mole-rat	450	2.86	1.5	78.9	11	NA	NA	NA	10.975	21.5
Mammalia	Rodentia	Bathyergidae	Cryptomys	mechowi	Giant Mole-rat	NA	2.6	2	270.52	NA	NA	NA	NA	NA	NA
Mammalia	Rodentia	Bathyergidae	Cryptomys	ochraceocinereus	Ochre Mole-rat	NA	3	2	200	NA	NA	NA	NA	NA	21.5
Mammalia	Rodentia	Bathyergidae	Georychus	capensis	Cape Mole-rat	304.18	5.94	2	189.68	11.2	NA	NA	NA	3	20.5
Mammalia	Rodentia	Bathyergidae	Heliophobius	argenteocinereus	Silvery Mole-rat	NA	2.53	1.375	89	3.1	NA	NA	NA	3.1	17.7265
Mammalia	Rodentia	Bathyergidae	Heterocephalus	glaber	Naked Mole-rat	228	8.95	3.5	35	28.3	NA	NA	NA	16	11.0805
Mammalia	Rodentia	Calomyscidae	Calomyscus	bailwardi	Zagros Mountains Calomyscus	NA	3.33	1	20.4	9.4	NA	NA	NA	9.358333333	9.8
Mammalia	Rodentia	Calomyscidae	Calomyscus	baluchi	Pakistan Calomyscus	NA	3.33	1	20.4	9.4	NA	NA	NA	9.358333333	9.8
Mammalia	Rodentia	Calomyscidae	Calomyscus	elburzensis	Goodwin's Calomyscus	NA	3.665	1	20.4	9.4	NA	NA	NA	9.316666667	9.8
Mammalia	Rodentia	Calomyscidae	Calomyscus	grandis	Noble Calomyscus	NA	3.33	1	20.4	9.4	NA	NA	NA	9.358333333	9.8
Mammalia	Rodentia	Calomyscidae	Calomyscus	hotsoni	Hotson's Calomyscus	NA	3.33	1	20.4	9.4	NA	NA	NA	9.358333333	9.8
Mammalia	Rodentia	Calomyscidae	Calomyscus	mystax	Great Balkhan Calomyscus	NA	3.665	1	20.4	9.4	NA	NA	NA	9.316666667	9.8
Mammalia	Rodentia	Calomyscidae	Calomyscus	urartensis	Urar Calomyscus	NA	3.33	1	20.4	9.4	NA	NA	NA	9.358333333	9.8
Mammalia	Rodentia	Capromyidae	Capromys	pilorides	Desmarest's Hutia	304	2	NA	4683.3	13.80833333	NA	NA	NA	11.33333333	50
Mammalia	Rodentia	Capromyidae	Geocapromys	brownii	Jamaician Hutia	365	1.8	2	1500	13.5	NA	NA	NA	11.65416667	41.657
Mammalia	Rodentia	Capromyidae	Geocapromys	ingrahami	Bahamian Hutia	NA	1.02	1.16	733.52	9.316666667	NA	NA	NA	7.658333333	39.5
Mammalia	Rodentia	Capromyidae	Geocapromys	thoracatus	Swan Island Hutia	365	1.8	2	1500	13.5	NA	NA	NA	9.833333333	37.814
Mammalia	Rodentia	Capromyidae	Mesocapromys	auritus	Large-eared Hutia	NA	NA	NA	NA	NA	NA	NA	NA	NA	50
Mammalia	Rodentia	Capromyidae	Mesocapromys	melanurus	Black-tailed Hutia	NA	1.75	1.41	NA	NA	NA	NA	NA	NA	50
Mammalia	Rodentia	Capromyidae	Mesocapromys	nanus	Dwarf Hutia	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
Mammalia	Rodentia	Capromyidae	Mesocapromys	sanfelipensis	San Felipe Hutia	NA	NA	NA	NA	NA	NA	NA	NA	NA	50
Mammalia	Rodentia	Capromyidae	Mysateles	garridoi	Garrido's Hutia	NA	NA	NA	NA	NA	NA	NA	NA	NA	50
Mammalia	Rodentia	Capromyidae	Mysateles	prehensilis	Prehensile-tailed Hutia	NA	2	NA	NA	0.666666667	NA	NA	NA	0.666666667	50
Mammalia	Rodentia	Capromyidae	Plagiodontia	aedium	Hispaniolan Hutia	NA	1.14	NA	1267	15.9	NA	NA	NA	9.916666667	31.2
Mammalia	Rodentia	Castoridae	Castor	canadensis	American Beaver	648.2088	3.58	1	19928.335	23.4	NA	NA	NA	23.29166667	77.737
Mammalia	Rodentia	Castoridae	Castor	fiber	Eurasian Beaver	992.41096	3.055	1	19000	35	NA	NA	NA	25	NA
Mammalia	Rodentia	Caviidae	Cavia	aperea	Brazilian Guinea Pig	74	2.48	5	341	10	NA	NA	NA	6	40
Mammalia	Rodentia	Caviidae	Cavia	fulgida	Shiny Guinea Pig	NA	1.34	5	282.5	NA	NA	NA	NA	NA	40
Mammalia	Rodentia	Caviidae	Cavia	magna	Greater Guinea Pig	NA	NA	5	459.99	1.583333333	NA	NA	NA	1.583333333	40
Mammalia	Rodentia	Caviidae	Cavia	porcellus	Domesticated Guinea Pig	68.481	3.45	5	639.1	14.8	NA	NA	NA	12	40
Mammalia	Rodentia	Caviidae	Cavia	tschudii	Montane Guinea Pig	67.46	2.02	5	580.94	10	NA	NA	NA	6.241666667	40
Mammalia	Rodentia	Caviidae	Dolichotis	patagonum	Patagonian Mara	158	1.875	3.5	12500	14.4	NA	NA	NA	14.15416667	70.692
Mammalia	Rodentia	Caviidae	Dolichotis	salinicola	Chacoan Mara	NA	1.595	NA	1610.3	4.491666667	NA	NA	NA	4.491666667	45
Mammalia	Rodentia	Caviidae	Galea	flavidens	Brazilian Yellow-toothed Cavy	77.03	NA	7	450	NA	NA	NA	NA	NA	25
Mammalia	Rodentia	Caviidae	Galea	musteloides	Common Yellow-toothed Cavy	66	2.63	7	337.875	3.5	NA	NA	NA	1.833333333	25
Mammalia	Rodentia	Caviidae	Galea	spixii	Spix's Yellow-toothed Cavy	80.735	2.4	6.625	360.61	4.6	NA	NA	NA	4.6	25
Mammalia	Rodentia	Caviidae	Hydrochoeris	hydrochaeris	Capybara	457.7918	3.485	1.25	51572.455	15.1	NA	NA	NA	12	125.4195
Mammalia	Rodentia	Caviidae	Hydrochoeris	isthmius	Lesser Capybara	NA	4.99	NA	21267.32	NA	NA	NA	NA	NA	NA
Mammalia	Rodentia	Caviidae	Kerodon	rupestris	Rock Cavy	94.96032	1.52	5	875.5	12.9	NA	NA	NA	11	NA
Mammalia	Rodentia	Caviidae	Microcavia	australis	Southern Mountain Cavy	69.785	2.48	4.25	305.745	NA	NA	NA	NA	NA	21
Mammalia	Rodentia	Caviidae	Microcavia	niata	Andean Mountain Cavy	NA	3.16	5	254.835	NA	NA	NA	NA	NA	22
Mammalia	Rodentia	Caviidae	Microcavia	shiptoni	Shipton's Mountain Cavy	NA	3.16	5	185	NA	NA	NA	NA	NA	22
Mammalia	Rodentia	Chinchillidae	Chinchilla	chinchilla	Short-tailed Chinchilla	241.744	1.75	2	492.495	20	NA	NA	NA	17.13333333	30.5
Mammalia	Rodentia	Chinchillidae	Chinchilla	lanigera	Long-tailed Chinchilla	240	1.685	2	485	20	NA	NA	NA	17.16666667	34.25
Mammalia	Rodentia	Chinchillidae	Lagidium	peruanum	Northern Mountain Viscacha	210.30524	1	2	1245	19.5	NA	NA	NA	19.5	34.237
Mammalia	Rodentia	Chinchillidae	Lagidium	viscacia	Southern Moutain Viscacha	NA	1.5	NA	1539.99	19.5	NA	NA	NA	19.48333333	45
Mammalia	Rodentia	Chinchillidae	Lagidium	wolffsohni	Wolffsohn's Mountain Viscacha	NA	1.5	NA	1539.995	19.5	NA	NA	NA	19.48333333	45
Mammalia	Rodentia	Chinchillidae	Lagostomus	maximus	Argentine Plains Viscacha	258	2	1.75	6392	10.8	NA	NA	NA	9.408333333	59.1865
Mammalia	Rodentia	Cricetidae	Abrawayaomys	ruschii	Ruschi's Rat	NA	NA	NA	62.99	NA	NA	NA	NA	NA	NA
Mammalia	Rodentia	Cricetidae	Abrothrix	andinus	Andean Akodont	NA	NA	NA	34.65	NA	NA	NA	NA	NA	14
Mammalia	Rodentia	Cricetidae	Abrothrix	hershkovitzi	Hershkovitz's Akodont	NA	NA	NA	NA	NA	NA	NA	NA	NA	14
Mammalia	Rodentia	Cricetidae	Abrothrix	illuteus	Gray Akodont	NA	NA	NA	47.79	NA	NA	NA	NA	NA	14
Mammalia	Rodentia	Cricetidae	Abrothrix	jelskii	Ornate Akodont	NA	NA	NA	34.5	NA	NA	NA	NA	NA	14
Mammalia	Rodentia	Cricetidae	Abrothrix	lanosus	Woolly Akodont	NA	NA	NA	25.915	NA	NA	NA	NA	NA	14
Mammalia	Rodentia	Cricetidae	Abrothrix	longipilis	Long-haired Akodont	63.00252	4.845	4	185	NA	NA	NA	NA	NA	15.967
Mammalia	Rodentia	Cricetidae	Abrothrix	markhami	Wellington Akodont	191.716	5.42	2.25	27	1	NA	NA	NA	1	11.8345
Mammalia	Rodentia	Cricetidae	Abrothrix	olivaceus	Olive-colored Akodont	191.716	5.42	2.25	27	1	NA	NA	NA	1	11.8345
Mammalia	Rodentia	Cricetidae	Abrothrix	sanborni	Sanborn's Akodont	NA	NA	NA	24.7	NA	NA	NA	NA	NA	15.5
Mammalia	Rodentia	Cricetidae	Aepeomys	lugens	Merida Aepeomys	NA	NA	NA	37	NA	NA	NA	NA	NA	12
Mammalia	Rodentia	Cricetidae	Akodon	aerosus	Yungas Akodont	82.1772	5	3.6	54.995	NA	NA	NA	NA	NA	14
Mammalia	Rodentia	Cricetidae	Akodon	affinis	Cordillera Occidental Akodont	NA	NA	NA	24.89	NA	NA	NA	NA	NA	14
Mammalia	Rodentia	Cricetidae	Akodon	albiventer	White-bellied Akodont	NA	NA	NA	28.475	NA	NA	NA	NA	NA	14
Mammalia	Rodentia	Cricetidae	Akodon	aliquantulus	Diminutive Akodont	NA	4.18	NA	26.725	NA	NA	NA	NA	NA	14
Mammalia	Rodentia	Cricetidae	Akodon	azarae	Azara's Akodont	63.80588	4.32	1.125	24	0.833333333	NA	NA	NA	0.833333333	14
Mammalia	Rodentia	Cricetidae	Akodon	bogotensis	Bogota Akodont	NA	NA	NA	12.99	NA	NA	NA	NA	NA	9.1
Mammalia	Rodentia	Cricetidae	Akodon	boliviensis	Bolivian Akodont	NA	4.18	NA	26.725	NA	NA	NA	NA	NA	14
Mammalia	Rodentia	Cricetidae	Akodon	budini	Budin's Akodont	NA	NA	NA	26.9	NA	NA	NA	NA	NA	14
Mammalia	Rodentia	Cricetidae	Akodon	cursor	Cursorial Akodont	NA	3	NA	39.77	NA	NA	NA	NA	NA	14
Mammalia	Rodentia	Cricetidae	Akodon	dayi	Dusky Akodont	NA	3	NA	37.3	NA	NA	NA	NA	NA	14
Mammalia	Rodentia	Cricetidae	Akodon	dolores	Cordoba Akodont	NA	3.89	NA	45	NA	NA	NA	NA	NA	14
Mammalia	Rodentia	Cricetidae	Akodon	fumeus	Smoky Akodont	NA	NA	NA	26.54	NA	NA	NA	NA	NA	14
Mammalia	Rodentia	Cricetidae	Akodon	iniscatus	Patagonian Akodont	NA	NA	NA	28.7	NA	NA	NA	NA	NA	14
